Time (s);Channel 0;Sampling Rate
0.000000;0.000000;512
0.482422;-0.974208
0.484375;-0.969501
0.486328;-0.964405
0.488281;-0.958924
0.490234;-0.953060
0.492188;-0.946814
0.494141;-0.940189
0.496094;-0.933189
0.498047;-0.925815
0.500000;-0.918070
0.501953;-0.909959
0.503906;-0.901484
0.505859;-0.892648
0.507812;-0.883455
0.509766;-0.873908
0.511719;-0.864012
0.513672;-0.853771
0.515625;-0.843188
0.517578;-0.832268
0.519531;-0.821014
0.521484;-0.809433
0.523438;-0.797527
0.525391;-0.785303
0.527344;-0.772765
0.529297;-0.759917
0.531250;-0.746765
0.533203;-0.733315
0.535156;-0.719572
0.537109;-0.705540
0.539062;-0.691227
0.541016;-0.676637
0.542969;-0.661776
0.544922;-0.646651
0.546875;-0.631267
0.548828;-0.615630
0.550781;-0.599747
0.552734;-0.583625
0.554688;-0.567269
0.556641;-0.550686
0.558594;-0.533882
0.560547;-0.516866
0.562500;-0.499642
0.564453;-0.482219
0.566406;-0.464602
0.568359;-0.446800
0.570312;-0.428819
0.572266;-0.410667
0.574219;-0.392350
0.576172;-0.373877
0.578125;-0.355254
0.580078;-0.336488
0.582031;-0.317589
0.583984;-0.298562
0.585938;-0.279416
0.587891;-0.260158
0.589844;-0.240796
0.591797;-0.221337
0.593750;-0.201790
0.595703;-0.182163
0.597656;-0.162462
0.599609;-0.142697
0.601562;-0.122874
0.603516;-0.103002
0.605469;-0.083090
0.607422;-0.063143
0.609375;-0.043172
0.611328;-0.023183
0.613281;-0.003185
0.615234;0.016814
0.617188;0.036806
0.619141;0.056784
0.621094;0.076739
0.623047;0.096663
0.625000;0.116549
0.626953;0.136388
0.628906;0.156173
0.630859;0.175895
0.632812;0.195546
0.634766;0.215120
0.636719;0.234607
0.638672;0.254001
0.640625;0.273293
0.642578;0.292476
0.644531;0.311541
0.646484;0.330482
0.648438;0.349291
0.650391;0.367960
0.652344;0.386482
0.654297;0.404850
0.656250;0.423055
0.658203;0.441092
0.660156;0.458951
0.662109;0.476628
0.664062;0.494113
0.666016;0.511401
0.667969;0.528485
0.669922;0.545357
0.671875;0.562011
0.673828;0.578440
0.675781;0.594637
0.677734;0.610597
0.679688;0.626313
0.681641;0.641778
0.683594;0.656986
0.685547;0.671932
0.687500;0.686609
0.689453;0.701011
0.691406;0.715133
0.693359;0.728969
0.695312;0.742513
0.697266;0.755760
0.699219;0.768705
0.701172;0.781343
0.703125;0.793668
0.705078;0.805675
0.707031;0.817360
0.708984;0.828719
0.710938;0.839746
0.712891;0.850437
0.714844;0.860787
0.716797;0.870794
0.718750;0.880452
0.720703;0.889758
0.722656;0.898708
0.724609;0.907299
0.726562;0.915526
0.728516;0.923388
0.730469;0.930880
0.732422;0.938000
0.734375;0.944745
0.736328;0.951111
0.738281;0.957098
0.740234;0.962701
0.742188;0.967920
0.744141;0.972751
0.746094;0.977193
0.748047;0.981244
0.750000;0.984903
0.751953;0.988168
0.753906;0.991038
0.755859;0.993511
0.757812;0.995587
0.759766;0.997265
0.761719;0.998543
0.763672;0.999423
0.765625;0.999902
0.767578;0.999982
0.769531;0.999662
0.771484;0.998941
0.773438;0.997822
0.775391;0.996303
0.777344;0.994385
0.779297;0.992070
0.781250;0.989358
0.783203;0.986251
0.785156;0.982748
0.787109;0.978853
0.789062;0.974566
0.791016;0.969890
0.792969;0.964825
0.794922;0.959375
0.796875;0.953541
0.798828;0.947325
0.800781;0.940731
0.802734;0.933760
0.804688;0.926416
0.806641;0.918701
0.808594;0.910618
0.810547;0.902172
0.812500;0.893365
0.814453;0.884200
0.816406;0.874681
0.818359;0.864813
0.820312;0.854599
0.822266;0.844043
0.824219;0.833149
0.826172;0.821923
0.828125;0.810367
0.830078;0.798487
0.832031;0.786288
0.833984;0.773774
0.835938;0.760951
0.837891;0.747824
0.839844;0.734397
0.841797;0.720677
0.843750;0.706668
0.845703;0.692377
0.847656;0.677809
0.849609;0.662969
0.851562;0.647865
0.853516;0.632501
0.855469;0.616885
0.857422;0.601021
0.859375;0.584917
0.861328;0.568580
0.863281;0.552014
0.865234;0.535228
0.867188;0.518228
0.869141;0.501021
0.871094;0.483613
0.873047;0.466012
0.875000;0.448225
0.876953;0.430258
0.878906;0.412119
0.880859;0.393815
0.882812;0.375354
0.884766;0.356742
0.886719;0.337988
0.888672;0.319099
0.890625;0.300082
0.892578;0.280945
0.894531;0.261695
0.896484;0.242341
0.898438;0.222890
0.900391;0.203350
0.902344;0.183728
0.904297;0.164034
0.906250;0.144273
0.908203;0.124455
0.910156;0.104587
0.912109;0.084677
0.914062;0.064733
0.916016;0.044763
0.917969;0.024776
0.919922;0.004778
0.921875;-0.015221
0.923828;-0.035215
0.925781;-0.055194
0.927734;-0.075151
0.929688;-0.095078
0.931641;-0.114967
0.933594;-0.134810
0.935547;-0.154599
0.937500;-0.174327
0.939453;-0.193984
0.941406;-0.213564
0.943359;-0.233059
0.945312;-0.252460
0.947266;-0.271760
0.949219;-0.290952
0.951172;-0.310027
0.953125;-0.328979
0.955078;-0.347798
0.957031;-0.366479
0.958984;-0.385013
0.960938;-0.403393
0.962891;-0.421612
0.964844;-0.439662
0.966797;-0.457536
0.968750;-0.475227
0.970703;-0.492728
0.972656;-0.510032
0.974609;-0.527132
0.976562;-0.544021
0.978516;-0.560692
0.980469;-0.577140
0.982422;-0.593356
0.984375;-0.609335
0.986328;-0.625070
0.988281;-0.640556
0.990234;-0.655785
0.992188;-0.670752
0.994141;-0.685450
0.996094;-0.699875
0.998047;-0.714019
1.000000;-0.727878
1.001953;-0.741445
1.003906;-0.754716
1.005859;-0.767686
1.007812;-0.780348
1.009766;-0.792698
1.011719;-0.804731
1.013672;-0.816442
1.015625;-0.827826
1.017578;-0.838880
1.019531;-0.849598
1.021484;-0.859976
1.023438;-0.870010
1.025391;-0.879696
1.027344;-0.889030
1.029297;-0.898008
1.031250;-0.906628
1.033203;-0.914885
1.035156;-0.922775
1.037109;-0.930297
1.039062;-0.937447
1.041016;-0.944221
1.042969;-0.950618
1.044922;-0.956635
1.046875;-0.962269
1.048828;-0.967518
1.050781;-0.972380
1.052734;-0.976854
1.054688;-0.980936
1.056641;-0.984626
1.058594;-0.987923
1.060547;-0.990824
1.062500;-0.993329
1.064453;-0.995436
1.066406;-0.997146
1.068359;-0.998456
1.070312;-0.999367
1.072266;-0.999879
1.074219;-0.999990
1.076172;-0.999702
1.078125;-0.999013
1.080078;-0.997925
1.082031;-0.996438
1.083984;-0.994553
1.085938;-0.992269
1.087891;-0.989589
1.089844;-0.986513
1.091797;-0.983042
1.093750;-0.979178
1.095703;-0.974922
1.097656;-0.970277
1.099609;-0.965243
1.101562;-0.959823
1.103516;-0.954019
1.105469;-0.947834
1.107422;-0.941270
1.109375;-0.934329
1.111328;-0.927014
1.113281;-0.919329
1.115234;-0.911276
1.117188;-0.902858
1.119141;-0.894079
1.121094;-0.884943
1.123047;-0.875452
1.125000;-0.865612
1.126953;-0.855425
1.128906;-0.844896
1.130859;-0.834029
1.132812;-0.822829
1.134766;-0.811299
1.136719;-0.799445
1.138672;-0.787271
1.140625;-0.774782
1.142578;-0.761984
1.144531;-0.748880
1.146484;-0.735477
1.148438;-0.721780
1.150391;-0.707794
1.152344;-0.693525
1.154297;-0.678979
1.156250;-0.664161
1.158203;-0.649077
1.160156;-0.633734
1.162109;-0.618137
1.164062;-0.602293
1.166016;-0.586208
1.167969;-0.569889
1.169922;-0.553342
1.171875;-0.536573
1.173828;-0.519590
1.175781;-0.502399
1.177734;-0.485007
1.179688;-0.467421
1.181641;-0.449648
1.183594;-0.431695
1.185547;-0.413569
1.187500;-0.395278
1.189453;-0.376829
1.191406;-0.358230
1.193359;-0.339486
1.195312;-0.320608
1.197266;-0.301601
1.199219;-0.282473
1.201172;-0.263232
1.203125;-0.243886
1.205078;-0.224442
1.207031;-0.204909
1.208984;-0.185294
1.210938;-0.165604
1.212891;-0.145849
1.214844;-0.126035
1.216797;-0.106170
1.218750;-0.086264
1.220703;-0.066322
1.222656;-0.046354
1.224609;-0.026368
1.226562;-0.006371
1.228516;0.013629
1.230469;0.033623
1.232422;0.053603
1.234375;0.073563
1.236328;0.093492
1.238281;0.113385
1.240234;0.133232
1.242188;0.153025
1.244141;0.172758
1.246094;0.192421
1.248047;0.212008
1.250000;0.231510
1.251953;0.250919
1.253906;0.270227
1.255859;0.289428
1.257812;0.308513
1.259766;0.327474
1.261719;0.346305
1.263672;0.364997
1.265625;0.383542
1.267578;0.401935
1.269531;0.420167
1.271484;0.438230
1.273438;0.456119
1.275391;0.473825
1.277344;0.491341
1.279297;0.508661
1.281250;0.525778
1.283203;0.542684
1.285156;0.559373
1.287109;0.575838
1.289062;0.592073
1.291016;0.608071
1.292969;0.623826
1.294922;0.639332
1.296875;0.654582
1.298828;0.669570
1.300781;0.684290
1.302734;0.698736
1.304688;0.712903
1.306641;0.726785
1.308594;0.740376
1.310547;0.753671
1.312500;0.766664
1.314453;0.779351
1.316406;0.791726
1.318359;0.803784
1.320312;0.815521
1.322266;0.826932
1.324219;0.838012
1.326172;0.848756
1.328125;0.859162
1.330078;0.869223
1.332031;0.878937
1.333984;0.888299
1.335938;0.897307
1.337891;0.905955
1.339844;0.914240
1.341797;0.922160
1.343750;0.929712
1.345703;0.936891
1.347656;0.943696
1.349609;0.950123
1.351562;0.956170
1.353516;0.961834
1.355469;0.967114
1.357422;0.972007
1.359375;0.976512
1.361328;0.980625
1.363281;0.984347
1.365234;0.987675
1.367188;0.990607
1.369141;0.993144
1.371094;0.995283
1.373047;0.997024
1.375000;0.998366
1.376953;0.999309
1.378906;0.999853
1.380859;0.999996
1.382812;0.999739
1.384766;0.999083
1.386719;0.998027
1.388672;0.996571
1.390625;0.994717
1.392578;0.992466
1.394531;0.989817
1.396484;0.986772
1.398438;0.983333
1.400391;0.979500
1.402344;0.975275
1.404297;0.970661
1.406250;0.965658
1.408203;0.960269
1.410156;0.954496
1.412109;0.948341
1.414062;0.941806
1.416016;0.934895
1.417969;0.927610
1.419922;0.919954
1.421875;0.911930
1.423828;0.903541
1.425781;0.894791
1.427734;0.885683
1.429688;0.876221
1.431641;0.866408
1.433594;0.856249
1.435547;0.845747
1.437500;0.834907
1.439453;0.823733
1.441406;0.812229
1.443359;0.800401
1.445312;0.788252
1.447266;0.775788
1.449219;0.763014
1.451172;0.749935
1.453125;0.736556
1.455078;0.722882
1.457031;0.708919
1.458984;0.694672
1.460938;0.680147
1.462891;0.665351
1.464844;0.650288
1.466797;0.634965
1.468750;0.619389
1.470703;0.603564
1.472656;0.587498
1.474609;0.571197
1.476562;0.554668
1.478516;0.537916
1.480469;0.520950
1.482422;0.503775
1.484375;0.486399
1.486328;0.468828
1.488281;0.451070
1.490234;0.433131
1.492188;0.415019
1.494141;0.396741
1.496094;0.378304
1.498047;0.359716
1.500000;0.340984
1.501953;0.322116
1.503906;0.303119
1.505859;0.284000
1.507812;0.264768
1.509766;0.245430
1.511719;0.225994
1.513672;0.206468
1.515625;0.186859
1.517578;0.167175
1.519531;0.147424
1.521484;0.127615
1.523438;0.107754
1.525391;0.087850
1.527344;0.067911
1.529297;0.047945
1.531250;0.027960
1.533203;0.007964
1.535156;-0.012036
1.537109;-0.032031
1.539062;-0.052013
1.541016;-0.071974
1.542969;-0.091906
1.544922;-0.111802
1.546875;-0.131653
1.548828;-0.151451
1.550781;-0.171189
1.552734;-0.190858
1.554688;-0.210451
1.556641;-0.229960
1.558594;-0.249377
1.560547;-0.268693
1.562500;-0.287903
1.564453;-0.306997
1.566406;-0.325969
1.568359;-0.344810
1.570312;-0.363513
1.572266;-0.382071
1.574219;-0.400476
1.576172;-0.418721
1.578125;-0.436798
1.580078;-0.454701
1.582031;-0.472422
1.583984;-0.489953
1.585938;-0.507289
1.587891;-0.524422
1.589844;-0.541345
1.591797;-0.558052
1.593750;-0.574535
1.595703;-0.590789
1.597656;-0.606806
1.599609;-0.622581
1.601562;-0.638106
1.603516;-0.653377
1.605469;-0.668386
1.607422;-0.683127
1.609375;-0.697596
1.611328;-0.711785
1.613281;-0.725690
1.615234;-0.739304
1.617188;-0.752623
1.619141;-0.765640
1.621094;-0.778352
1.623047;-0.790752
1.625000;-0.802836
1.626953;-0.814598
1.628906;-0.826035
1.630859;-0.837142
1.632812;-0.847913
1.634766;-0.858346
1.636719;-0.868435
1.638672;-0.878176
1.640625;-0.887567
1.642578;-0.896602
1.644531;-0.905279
1.646484;-0.913594
1.648438;-0.921543
1.650391;-0.929124
1.652344;-0.936333
1.654297;-0.943167
1.656250;-0.949625
1.658203;-0.955702
1.660156;-0.961397
1.662109;-0.966708
1.664062;-0.971632
1.666016;-0.976167
1.667969;-0.980312
1.669922;-0.984065
1.671875;-0.987424
1.673828;-0.990388
1.675781;-0.992956
1.677734;-0.995127
1.679688;-0.996900
1.681641;-0.998274
1.683594;-0.999249
1.685547;-0.999824
1.687500;-0.999999
1.689453;-0.999774
1.691406;-0.999150
1.693359;-0.998125
1.695312;-0.996702
1.697266;-0.994880
1.699219;-0.992659
1.701172;-0.990042
1.703125;-0.987029
1.705078;-0.983621
1.707031;-0.979819
1.708984;-0.975626
1.710938;-0.971042
1.712891;-0.966070
1.714844;-0.960712
1.716797;-0.954969
1.718750;-0.948845
1.720703;-0.942340
1.722656;-0.935459
1.724609;-0.928204
1.726562;-0.920577
1.728516;-0.912583
1.730469;-0.904223
1.732422;-0.895501
1.734375;-0.886422
1.736328;-0.876987
1.738281;-0.867202
1.740234;-0.857071
1.742188;-0.846596
1.744141;-0.835782
1.746094;-0.824635
1.748047;-0.813157
1.750000;-0.801355
1.751953;-0.789231
1.753906;-0.776792
1.755859;-0.764043
1.757812;-0.750988
1.759766;-0.737632
1.761719;-0.723981
1.763672;-0.710041
1.765625;-0.695817
1.767578;-0.681314
1.769531;-0.666539
1.771484;-0.651497
1.773438;-0.636195
1.775391;-0.620638
1.777344;-0.604833
1.779297;-0.588786
1.781250;-0.572504
1.783203;-0.555992
1.785156;-0.539258
1.787109;-0.522309
1.789062;-0.505150
1.791016;-0.487790
1.792969;-0.470234
1.794922;-0.452491
1.796875;-0.434566
1.798828;-0.416467
1.800781;-0.398202
1.802734;-0.379778
1.804688;-0.361202
1.806641;-0.342481
1.808594;-0.323623
1.810547;-0.304636
1.812500;-0.285527
1.814453;-0.266304
1.816406;-0.246974
1.818359;-0.227546
1.820312;-0.208026
1.822266;-0.188423
1.824219;-0.168745
1.826172;-0.148999
1.828125;-0.129194
1.830078;-0.109337
1.832031;-0.089437
1.833984;-0.069500
1.835938;-0.049536
1.837891;-0.029552
1.839844;-0.009556
1.841797;0.010443
1.843750;0.030439
1.845703;0.050422
1.847656;0.070385
1.849609;0.090320
1.851562;0.110219
1.853516;0.130074
1.855469;0.149877
1.857422;0.169620
1.859375;0.189295
1.861328;0.208894
1.863281;0.228409
1.865234;0.247834
1.867188;0.267159
1.869141;0.286377
1.871094;0.305481
1.873047;0.324463
1.875000;0.343315
1.876953;0.362029
1.878906;0.380599
1.880859;0.399016
1.882812;0.417274
1.884766;0.435365
1.886719;0.453282
1.888672;0.471017
1.890625;0.488564
1.892578;0.505916
1.894531;0.523065
1.896484;0.540006
1.898438;0.556730
1.900391;0.573231
1.902344;0.589503
1.904297;0.605540
1.906250;0.621334
1.908203;0.636879
1.910156;0.652170
1.912109;0.667200
1.914062;0.681963
1.916016;0.696454
1.917969;0.710665
1.919922;0.724593
1.921875;0.738231
1.923828;0.751573
1.925781;0.764615
1.927734;0.777351
1.929688;0.789776
1.931641;0.801885
1.933594;0.813673
1.935547;0.825136
1.937500;0.836269
1.939453;0.847068
1.941406;0.857527
1.943359;0.867644
1.945312;0.877413
1.947266;0.886832
1.949219;0.895896
1.951172;0.904601
1.953125;0.912945
1.955078;0.920924
1.957031;0.928534
1.958984;0.935773
1.960938;0.942637
1.962891;0.949124
1.964844;0.955232
1.966797;0.960958
1.968750;0.966299
1.970703;0.971254
1.972656;0.975820
1.974609;0.979996
1.976562;0.983781
1.978516;0.987171
1.980469;0.990167
1.982422;0.992766
1.984375;0.994969
1.986328;0.996773
1.988281;0.998179
1.990234;0.999186
1.992188;0.999793
1.994141;1.000000
1.996094;0.999807
1.998047;0.999214
2.000000;0.998222
2.001953;0.996830
2.003906;0.995039
2.005859;0.992851
2.007812;0.990265
2.009766;0.987283
2.011719;0.983907
2.013672;0.980137
2.015625;0.975974
2.017578;0.971422
2.019531;0.966481
2.021484;0.961153
2.023438;0.955441
2.025391;0.949346
2.027344;0.942872
2.029297;0.936021
2.031250;0.928795
2.033203;0.921198
2.035156;0.913233
2.037109;0.904902
2.039062;0.896209
2.041016;0.887158
2.042969;0.877752
2.044922;0.867994
2.046875;0.857890
2.048828;0.847442
2.050781;0.836656
2.052734;0.825535
2.054688;0.814083
2.056641;0.802306
2.058594;0.790208
2.060547;0.777794
2.062500;0.765069
2.064453;0.752038
2.066406;0.738706
2.068359;0.725079
2.070312;0.711162
2.072266;0.696960
2.074219;0.682479
2.076172;0.667725
2.078125;0.652705
2.080078;0.637423
2.082031;0.621886
2.083984;0.606101
2.085938;0.590073
2.087891;0.573809
2.089844;0.557315
2.091797;0.540599
2.093750;0.523667
2.095703;0.506524
2.097656;0.489180
2.099609;0.471639
2.101562;0.453910
2.103516;0.436000
2.105469;0.417915
2.107422;0.399663
2.109375;0.381251
2.111328;0.362686
2.113281;0.343977
2.115234;0.325130
2.117188;0.306153
2.119141;0.287053
2.121094;0.267839
2.123047;0.248517
2.125000;0.229096
2.126953;0.209584
2.128906;0.189987
2.130859;0.170315
2.132812;0.150574
2.134766;0.130773
2.136719;0.110920
2.138672;0.091023
2.140625;0.071089
2.142578;0.051127
2.144531;0.031144
2.146484;0.011149
2.148438;-0.008851
2.150391;-0.028847
2.152344;-0.048832
2.154297;-0.068797
2.156250;-0.088734
2.158203;-0.108636
2.160156;-0.128495
2.162109;-0.148302
2.164062;-0.168050
2.166016;-0.187730
2.167969;-0.207336
2.169922;-0.226859
2.171875;-0.246290
2.173828;-0.265624
2.175781;-0.284851
2.177734;-0.303964
2.179688;-0.322956
2.181641;-0.341818
2.183594;-0.360544
2.185547;-0.379125
2.187500;-0.397555
2.189453;-0.415826
2.191406;-0.433931
2.193359;-0.451862
2.195312;-0.469612
2.197266;-0.487174
2.199219;-0.504542
2.201172;-0.521707
2.203125;-0.538664
2.205078;-0.555406
2.207031;-0.571925
2.208984;-0.588216
2.210938;-0.604271
2.212891;-0.620085
2.214844;-0.635651
2.216797;-0.650962
2.218750;-0.666013
2.220703;-0.680798
2.222656;-0.695310
2.224609;-0.709544
2.226562;-0.723494
2.228516;-0.737155
2.230469;-0.750522
2.232422;-0.763587
2.234375;-0.776348
2.236328;-0.788798
2.238281;-0.800932
2.240234;-0.812747
2.242188;-0.824236
2.244141;-0.835395
2.246094;-0.846220
2.248047;-0.856707
2.250000;-0.866851
2.251953;-0.876648
2.253906;-0.886095
2.255859;-0.895187
2.257812;-0.903921
2.259766;-0.912294
2.261719;-0.920302
2.263672;-0.927941
2.265625;-0.935210
2.267578;-0.942104
2.269531;-0.948622
2.271484;-0.954760
2.273438;-0.960516
2.275391;-0.965888
2.277344;-0.970874
2.279297;-0.975471
2.281250;-0.979678
2.283203;-0.983494
2.285156;-0.986915
2.287109;-0.989943
2.289062;-0.992574
2.291016;-0.994808
2.292969;-0.996644
2.294922;-0.998082
2.296875;-0.999120
2.298828;-0.999759
2.300781;-0.999998
2.302734;-0.999837
2.304688;-0.999276
2.306641;-0.998315
2.308594;-0.996955
2.310547;-0.995197
2.312500;-0.993040
2.314453;-0.990486
2.316406;-0.987535
2.318359;-0.984190
2.320312;-0.980451
2.322266;-0.976320
2.324219;-0.971799
2.326172;-0.966888
2.328125;-0.961591
2.330078;-0.955910
2.332031;-0.949846
2.333984;-0.943402
2.335938;-0.936580
2.337891;-0.929384
2.339844;-0.921817
2.341797;-0.913880
2.343750;-0.905579
2.345703;-0.896914
2.347656;-0.887892
2.349609;-0.878514
2.351562;-0.868784
2.353516;-0.858707
2.355469;-0.848287
2.357422;-0.837527
2.359375;-0.826433
2.361328;-0.815007
2.363281;-0.803256
2.365234;-0.791184
2.367188;-0.778795
2.369141;-0.766094
2.371094;-0.753087
2.373047;-0.739779
2.375000;-0.726175
2.376953;-0.712280
2.378906;-0.698101
2.380859;-0.683642
2.382812;-0.668910
2.384766;-0.653911
2.386719;-0.638649
2.388672;-0.623133
2.390625;-0.607367
2.392578;-0.591358
2.394531;-0.575113
2.396484;-0.558637
2.398438;-0.541938
2.400391;-0.525023
2.402344;-0.507897
2.404297;-0.490568
2.406250;-0.473043
2.408203;-0.455329
2.410156;-0.437433
2.412109;-0.419361
2.414062;-0.401122
2.416016;-0.382723
2.417969;-0.364170
2.419922;-0.345472
2.421875;-0.326636
2.423828;-0.307669
2.425781;-0.288578
2.427734;-0.269373
2.429688;-0.250060
2.431641;-0.230646
2.433594;-0.211141
2.435547;-0.191551
2.437500;-0.171884
2.439453;-0.152149
2.441406;-0.132352
2.443359;-0.112503
2.445312;-0.092609
2.447266;-0.072678
2.449219;-0.052717
2.451172;-0.032736
2.453125;-0.012741
2.455078;0.007258
2.457031;0.027255
2.458984;0.047241
2.460938;0.067208
2.462891;0.087148
2.464844;0.107053
2.466797;0.126915
2.468750;0.146727
2.470703;0.166479
2.472656;0.186166
2.474609;0.205778
2.476562;0.225307
2.478516;0.244746
2.480469;0.264088
2.482422;0.283324
2.484375;0.302446
2.486328;0.321448
2.488281;0.340321
2.490234;0.359058
2.492188;0.377651
2.494141;0.396093
2.496094;0.414377
2.498047;0.432495
2.500000;0.450440
2.501953;0.468205
2.503906;0.485783
2.505859;0.503166
2.507812;0.520348
2.509766;0.537322
2.511719;0.554081
2.513672;0.570618
2.515625;0.586927
2.517578;0.603001
2.519531;0.618835
2.521484;0.634420
2.523438;0.649752
2.525391;0.664824
2.527344;0.679630
2.529297;0.694164
2.531250;0.708421
2.533203;0.722394
2.535156;0.736078
2.537109;0.749468
2.539062;0.762558
2.541016;0.775343
2.542969;0.787818
2.544922;0.799978
2.546875;0.811818
2.548828;0.823333
2.550781;0.834518
2.552734;0.845370
2.554688;0.855884
2.556641;0.866056
2.558594;0.875881
2.560547;0.885356
2.562500;0.894476
2.564453;0.903239
2.566406;0.911641
2.568359;0.919677
2.570312;0.927346
2.572266;0.934645
2.574219;0.941569
2.576172;0.948116
2.578125;0.954285
2.580078;0.960072
2.582031;0.965474
2.583984;0.970491
2.585938;0.975119
2.587891;0.979358
2.589844;0.983204
2.591797;0.986657
2.593750;0.989716
2.595703;0.992379
2.597656;0.994645
